name,ID
Mayonesa Ybarra sin gluten y sin lactosa envase 400 ml.,2169
WILLIAMS Expert gel de ducha 3 en 1 ice fresh bote 250 ml,2170
Patatas corte grueso Hacendado ultracongeladas,2171
Pizza de atún Trigal 300 g.,2172
Pincel delineador Deliplus,2173
Fabada asturiana Litoral,2174
DIA barritas con frutas para periquitos bolsa 70 gr,2175
Cuajada Danone,2177
AGUINAMAR colas de langostino al ajillo envase 105 gr,2178
CAMPOFRÍO pizza jamón y queso con salsa cheddar envase 360 gr,2179
GARNIER Pure active 3 en 1 mascarilla anti puntos negros tubo 150 ml,2180
Cazo Clásico de Acero Inoxidable Vulcano 16cm - Inox,2181
Masa de hojaldre Millefoglie Schär sin gluten 250 g.,2183
Tetina suave de flujo variable desde 3 meses Avent 2 ud.,2184
Coliflor Findus 400 g.,2185
Vino tinto crianza Cune D.O.Ca Rioja75 cl.,2187
DIA fiambre de pechuga de pavo pieza 400 gr,2188
Chocolate puro con almendras mediterráneas enteras XL con stevia sin azúcar añadido Valor sin gluten 180 g.,2189
Vino tinto selección Armónico,2190
Yogur bífidus desnatado edulcorado natural Danone Activia pack de 8 unidades de 120 g.,2192
Insecticida cucarachas Carrefour 400 ml.,2193
Bebida Isotónica Ice Storm Powerade pack de 4 botellas 50 cl.,2194
Aceitunas verdes manzanilla sin hueso Jolca pack de 3 bolsas de 50 g.,2195
Croissants clásicos Carrefour 350 g.,2196
Esmalte de uñas Flip Flop Fashion nº 336 Violet en Vogue Rimmel 1 ud.,2197
Café molido mezcla Carrefour 500 g.,2198
Seagram'S Ginebra,2200
Ginebra London dry gin Tanqueray,2201
Crema sabor yogur con cereales Bimanán 5 ud.,2203
SAN PELLEGRINO agua mineral con gas botella 1 lt,2205
Crema de queso de untar light Philadelphia pack de 2 unidades de 250 g.,2206
BIMBO pastelito pantera rosa paquete 3 uds 165 gr,2207
MONELLS taco de bacon ahumado natural pieza 300 gr,2208
NIVEA Essentials crema de noche hidratante urban detox tarro 50 ml,2210
COLGATE enjuague bucal max white expert sin alcohol botella 250 ml,2212
Macarrones rayados vegetales Carrefour 500 g.,2213
Pechuga de Pollo Campero Entera Calidad y Origen Carrefour 450 g aprox,2214
Chuletero centro s/cabeza de cerdo limpio y pulido pieza entera sin corte 6 Kg aprox,2215
Arroz grueso para paella categoría extra La Fallera 1 kg.,2216
Bebida de almendras Almendrola sin azúcar brik 1 l.,2217
Pack 3 Rotuladores Permanentes,2218
Pack 10 mascarillas higiénicas no reutilizables color azul h91 medical bs.10,2219
UBAGO filetes de caballa del sur en aceite de girasol lata 65 gr,2220
Porciones de merluza del cabo Hacendado ultracongeladas,2222
Entrecot de ternera blanca,2223
LOTE 108. Estuche de 2 botellas de Cava Freixenet brut nature reserva D.O. Cava 75 cl. + 2 copas de regalo,2224
Galletas María choco Hacendado,2225
Chicles sabor frutas silvestres Full Fruit Mentos 60 g.,2226
Chocolatitos nevados E. Moreno 250 g.,2227
Salami extra loncheado Tello bipack 2 envases 120 g,2229
SCHOLL Gel activ plantillas profesional para hombre talla 40 - 46.5,2230
Panceta con costilla de cerdo limpia y pulida pieza entera sin corte 4 Kg aprox,2231
Chuleta de sajonia bandeja 400 gr,2233
Patatas fritas sabor campesinas Carrefour 150 g.,2235
Laca fijadora fuerte Satin L'Oréal Elnett 75 ml.,2236
Chocolate con leche extrafino Carrefour 150 g.,2237
Crema facial hidra-sensitive dermik Deliplus con activo calmante,2238
Pizza de jamón y champiñones fina y crujiente Forno Di Pietra Buitoni 350 g.,2240
Plato bebé Mickey Deliplus,2241
Galletas de avena integral con semillas de cáñamo ecológica s Naturgreen sin lactosa 140 g.,2242
JOHNSON´S Baby champú bote 500 ml,2243
Mascarilla capilar hidra-iso para cabello difícil de alisar Garnier Fructis 300 ml.,2244
Queso cheddar en lonchas Carrefour 200 g.,2246
Bateria de Cocina Clásica de Acero MAGEFESA Kenia 7 piezas - Negro,2247
Leche infantil para lactantes en polvo Nan Optipro 1 lata 800 g.,2248
DIRANZO alcohol de quemar botella 1 lt,2249
Vino D.O. Madrid tinto Vega Madroño 70 cl.,2250
Queso light Entrepinares lonchas,2251
Jabón íntimo rosa mosqueta Babaria 300 ml.,2252
Pan de molde integral con corteza Carrefour 820 g.,2253
Suavizante concentrado moussel Mimosín 78 lavados.,2254
NESTLE Energy leche crecimiento con galleta maría +2 años envase 1 lt,2255
Colágeno + Ácido Hialurónico Sanon 60 cápsulas.,2256
BETER pulverizador spray 1 ud,2257
CREMA MANOS FORTE EUDERMIN75ML,2258
ANTONIO BANDERAS colonia the golden secret frasco 100 ml,2259
Apósitos para ampollas y rozaduras,2260
Maquillaje fluido Deliplus perfección satin 04,2261
GARNIER Skinactive crema hidratante refrescante botánico tarro 50 ml,2262
Pimiento picante  200 g,2263
TAMPAX Compak tampón regular caja 22 uds,2264
Aceite árbol del té Deliplus 100% puro,2265
Gel de ducha Pompas Kids Carrefour 500 ml.,2266
Crema de cacahuete Whole Earth 227 g.,2267
LOTE 62. Caja de 2 botellas de vino tinto crianza Protos D.O. Ribera del Duero 75 cl. + 2 botellas de vino tinto Viña Pedrosa D.O. Ribera del Duero 75 cl.,2268
Bolsa de basura grande Bosque Verde 50L cubo grande,2270
Tiramisú Carrefour pack de 2 unidades de 80 g.,2271
Dulce de membrillo Hacendado categoría primera,2272
Lejía perfumada con detergente Frescor Marino Carrefour 5 l.,2273
Samosas vegetales Tiger Khan 200 g.,2276
ELVIVE mascarilla capilar total repair 5 tarro 300 ml,2277
Suavizante concentrado colonia Carrefour 80 lavados.,2278
Barras de incienso Sonata aroma jazmín,2279
Chocolate negro con almendras enteras Carrefour 200 g.,2280
Papel de aluminio Carrefour 20 metro.,2281
Vino tinto D.O Rioja Arteso reserva,2282
BONTE espuma rizos perfectos spray 300 ml,2283
Pintalabios color fix Deliplus 05,2284
Flan de huevo sin azúcares añadidos Hacendado,2285
NESTLE helado maxibon nata 96 gr 1 ud,2286
Perfilador de ojos líquido eyeliner Deliplus marrón,2288
NUBY Natural touch chupete para fruta con tapa protectora +4 meses 1 ud,2289
COSTA bicarbonato bote 200 gr,2290
NESTLE papilla 8 cereales caja 900 gr,2291
Tabulé oriental Hacendado,2292
Gel fijador fuerte todo tipo de cabello Deliplus fijación 3,2293
Pipas Facundo sin gluten 160 g.,2294
Vino D.O.C.a. Rioja tinto crianza Siglo 75 cl.,2297
Laca de uñas Flip Flop Fashion 312 Be Red-Y Rimmel 1 ud.,2298
Mini barrita de chocolate con cacahuete y caramelo Snickers 170 g.,2299
